TermIRI,Term_label,ParentTermIRI,Parent_label,Alternative term,Definition
http://purl.obolibrary.org/obo/VTO_0000842,Okamejei,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0000832,Rajella,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0000828,Rostroraja,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001031,Arhynchobatidae,http://purl.obolibrary.org/obo/VTO_0000776,Rajiformes,,
http://purl.obolibrary.org/obo/VTO_0001104,Atlantoraja,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001102,Arhynchobatis,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001055,Bathyraja,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001053,Irolita,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001037,Notoraja,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001040,Pavoraja,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001032,Psammobatis,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001046,Rhinoraja,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001048,Rioraja,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_0001043,Sympterygia,http://purl.obolibrary.org/obo/VTO_0000777,Rajidae,,
http://purl.obolibrary.org/obo/VTO_9025812,Rhynchobatidae,http://purl.obolibrary.org/obo/VTO_0000776,Rajiformes,,
http://purl.obolibrary.org/obo/VTO_0001436,Rhynchobatus,http://purl.obolibrary.org/obo/VTO_0001396,Rhinobatidae,,
http://purl.obolibrary.org/obo/VTO_0001432,Aptychotrema,http://purl.obolibrary.org/obo/VTO_0001396,Rhinobatidae,,
http://purl.obolibrary.org/obo/VTO_0001425,Zapteryx,http://purl.obolibrary.org/obo/VTO_0001396,Rhinobatidae,,
http://purl.obolibrary.org/obo/VTO_0001428,Trygonorrhina,http://purl.obolibrary.org/obo/VTO_0001396,Rhinobatidae,,
http://purl.obolibrary.org/obo/VTO_0001451,Rhina,http://purl.obolibrary.org/obo/VTO_0001396,Rhinobatidae,,
http://purl.obolibrary.org/obo/VTO_0001454,Anoxypristis,http://purl.obolibrary.org/obo/VTO_0001453,Pristidae,,
http://purl.obolibrary.org/obo/VTO_0080749,Pristiformes,http://purl.obolibrary.org/obo/VTO_0000061,Elasmobranchii,,
http://purl.obolibrary.org/obo/VTO_0001348,Torpediniformes,http://purl.obolibrary.org/obo/VTO_0000061,Elasmobranchii,,
http://purl.obolibrary.org/obo/VTO_0001392,Hypnidae,http://purl.obolibrary.org/obo/VTO_0001348,Torpediniformes,,
http://purl.obolibrary.org/obo/VTO_0001393,Hypnos,http://purl.obolibrary.org/obo/VTO_0001392,Hypnidae,,
http://purl.obolibrary.org/obo/VTO_0001371,Narkidae,http://purl.obolibrary.org/obo/VTO_0001348,Torpediniformes,,
http://purl.obolibrary.org/obo/VTO_9017628,Batoidea,http://purl.obolibrary.org/obo/VTO_9029120,Neoselachii,,
http://purl.obolibrary.org/obo/VTO_0000593,Dalatiidae,http://purl.obolibrary.org/obo/VTO_0000539,Squaliformes,,
http://purl.obolibrary.org/obo/VTO_9031240,Somniosidae,http://purl.obolibrary.org/obo/VTO_0000539,Squaliformes,,
http://purl.obolibrary.org/obo/VTO_0033808,Petrocephalus squalostoma,http://purl.obolibrary.org/obo/VTO_0033789,Petrocephalus,,
http://purl.obolibrary.org/obo/VTO_0000603,Centrophoridae,http://purl.obolibrary.org/obo/VTO_0000539,Squaliformes,,
http://purl.obolibrary.org/obo/VTO_0025612,Drymophila,http://purl.obolibrary.org/obo/VTO_0025587,Thamnophilidae,,
http://purl.obolibrary.org/obo/VTO_0041375,Moxostoma,http://purl.obolibrary.org/obo/VTO_0041374,Catostomidae,,
http://purl.obolibrary.org/obo/VTO_0062192,Scartomyzon,http://purl.obolibrary.org/obo/VTO_0041374,Catostomidae,,
http://purl.obolibrary.org/obo/VTO_0041398,Moxostoma robustum,http://purl.obolibrary.org/obo/VTO_0041375,Moxostoma,,
http://purl.obolibrary.org/obo/VTO_0019832,Dasypeltis gansi,http://purl.obolibrary.org/obo/VTO_0019823,Dasypeltis,,
http://purl.obolibrary.org/obo/VTO_0019827,Dasypeltis cf. lineolata,http://purl.obolibrary.org/obo/VTO_0019823,Dasypeltis,,
http://purl.obolibrary.org/obo/VTO_0019826,Dasypeltis sahelensis,http://purl.obolibrary.org/obo/VTO_0019823,Dasypeltis,,
http://purl.obolibrary.org/obo/VTO_0019829,Dasypeltis confusa,http://purl.obolibrary.org/obo/VTO_0019823,Dasypeltis,,
http://purl.obolibrary.org/obo/VTO_0019830,Dasypeltis fasciata,http://purl.obolibrary.org/obo/VTO_0019823,Dasypeltis,,
http://purl.obolibrary.org/obo/VTO_0019831,Dasypeltis sp. OM-2012a,http://purl.obolibrary.org/obo/VTO_0019823,Dasypeltis,,
http://purl.obolibrary.org/obo/VTO_0003264,Fejervarya moodiei,http://purl.obolibrary.org/obo/VTO_0003219,Fejervarya,,
http://purl.obolibrary.org/obo/VTO_0003446,Phrynobatrachus rainerguentheri,http://purl.obolibrary.org/obo/VTO_0003442,Phrynobatrachus,,
http://purl.obolibrary.org/obo/VTO_9025814,Echinorhiniformes,http://purl.obolibrary.org/obo/VTO_9017634,Squalimorphi,,
http://purl.obolibrary.org/obo/VTO_0038404,Aphyocharax nattereri,http://purl.obolibrary.org/obo/VTO_0038396,Aphyocharax,,
http://purl.obolibrary.org/obo/VTO_0038400,Aphyocharax rathbuni,http://purl.obolibrary.org/obo/VTO_0038396,Aphyocharax,,
http://purl.obolibrary.org/obo/VTO_0038388,Leptagoniates pi,http://purl.obolibrary.org/obo/VTO_0038386,Leptagoniates,,
http://purl.obolibrary.org/obo/VTO_0038391,Prionobrama filigera,http://purl.obolibrary.org/obo/VTO_0038389,Prionobrama,,
http://purl.obolibrary.org/obo/VTO_9017634,Squalimorphi,http://purl.obolibrary.org/obo/VTO_9020308,Selachii,,
http://purl.obolibrary.org/obo/VTO_0063993,Luciobarbus pectoralis,http://purl.obolibrary.org/obo/VTO_0039248,Luciobarbus,,
http://purl.obolibrary.org/obo/VTO_0033616,Coelacanthimorpha,http://purl.obolibrary.org/obo/VTO_0001464,Sarcopterygii,,
http://purl.obolibrary.org/obo/VTO_9007693,Actinistia,http://purl.obolibrary.org/obo/VTO_0033622,Actinopterygii,,
http://purl.obolibrary.org/obo/VTO_0033593,Ceratodontimorpha,http://purl.obolibrary.org/obo/VTO_0033592,Dipnoi,,
http://purl.obolibrary.org/obo/VTO_0033612,Ceratodontiformes,http://purl.obolibrary.org/obo/VTO_0033593,Ceratodontimorpha,,
http://purl.obolibrary.org/obo/VTO_0021887,Ceratophora,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0021890,Ceratophora erdeleni,http://purl.obolibrary.org/obo/VTO_0021887,Ceratophora,,
http://purl.obolibrary.org/obo/VTO_0021889,Ceratophora karu,http://purl.obolibrary.org/obo/VTO_0021887,Ceratophora,,
http://purl.obolibrary.org/obo/VTO_0021888,Ceratophora tennentii,http://purl.obolibrary.org/obo/VTO_0021887,Ceratophora,,
http://purl.obolibrary.org/obo/VTO_0021830,Acanthosaura lepidogaster,http://purl.obolibrary.org/obo/VTO_0021828,Acanthosaura,,
http://purl.obolibrary.org/obo/VTO_0021893,Bronchocela,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0021895,Bronchocela cristatella,http://purl.obolibrary.org/obo/VTO_0021893,Bronchocela,,
http://purl.obolibrary.org/obo/VTO_0022082,Caimanops,http://purl.obolibrary.org/obo/VTO_0022007,Amphibolurinae,,
http://purl.obolibrary.org/obo/VTO_0022083,Caimanops amphiboluroides,http://purl.obolibrary.org/obo/VTO_0022082,Caimanops,,
http://purl.obolibrary.org/obo/VTO_0021819,Calotes calotes,http://purl.obolibrary.org/obo/VTO_0021806,Calotes,,
http://purl.obolibrary.org/obo/VTO_0021818,Calotes ceylonensis,http://purl.obolibrary.org/obo/VTO_0021806,Calotes,,
http://purl.obolibrary.org/obo/VTO_0021817,Calotes liocephalus,http://purl.obolibrary.org/obo/VTO_0021806,Calotes,,
http://purl.obolibrary.org/obo/VTO_0021808,Calotes liolepis,http://purl.obolibrary.org/obo/VTO_0021806,Calotes,,
http://purl.obolibrary.org/obo/VTO_0021809,Calotes mystaceus,http://purl.obolibrary.org/obo/VTO_0021806,Calotes,,
http://purl.obolibrary.org/obo/VTO_0021807,Calotes nigrilabris,http://purl.obolibrary.org/obo/VTO_0021806,Calotes,,
http://purl.obolibrary.org/obo/VTO_0044998,Eugerres lineatus,http://purl.obolibrary.org/obo/VTO_0044995,Eugerres,,
http://purl.obolibrary.org/obo/VTO_0079390,Anisotremus dovii,http://purl.obolibrary.org/obo/VTO_0043948,Anisotremus,,
http://purl.obolibrary.org/obo/VTO_0079391,Anisotremus pacifici,http://purl.obolibrary.org/obo/VTO_0043948,Anisotremus,,
http://purl.obolibrary.org/obo/VTO_0079037,Inermia vittata,http://purl.obolibrary.org/obo/VTO_0079036,Inermia,,
http://purl.obolibrary.org/obo/VTO_0043947,Haemulopsis elongatus,http://purl.obolibrary.org/obo/VTO_0043943,Haemulopsis,,
http://purl.obolibrary.org/obo/VTO_0044006,Orthopristis reddingi,http://purl.obolibrary.org/obo/VTO_0044004,Orthopristis,,
http://purl.obolibrary.org/obo/VTO_0043984,Plectorhinchus polytaenia,http://purl.obolibrary.org/obo/VTO_0043978,Plectorhinchus,,
http://purl.obolibrary.org/obo/VTO_0044051,Pomadasys crocro,http://purl.obolibrary.org/obo/VTO_0044045,Pomadasys,,
http://purl.obolibrary.org/obo/VTO_0041047,Cobitis biwae,http://purl.obolibrary.org/obo/VTO_0041030,Cobitis,,
http://purl.obolibrary.org/obo/VTO_0041048,Cobitis matsubarai,http://purl.obolibrary.org/obo/VTO_0041030,Cobitis,,
http://purl.obolibrary.org/obo/VTO_0041051,Cobitis takatsuensis,http://purl.obolibrary.org/obo/VTO_0041030,Cobitis,,
http://purl.obolibrary.org/obo/VTO_0018089,Madascincus polleni species complex AM-2011,http://purl.obolibrary.org/obo/VTO_0018085,Madascincus polleni species complex,,
http://purl.obolibrary.org/obo/VTO_0040994,Niwaella,http://purl.obolibrary.org/obo/VTO_0040895,Cobitidae,,
http://purl.obolibrary.org/obo/VTO_0040997,Niwaella delicata,http://purl.obolibrary.org/obo/VTO_0040994,Niwaella,,
http://purl.obolibrary.org/obo/VTO_0033944,Megalops cyprinoides,http://purl.obolibrary.org/obo/VTO_0033943,Megalops,,
http://purl.obolibrary.org/obo/VTO_0034153,Moringuidae,http://purl.obolibrary.org/obo/VTO_0034001,Anguilliformes,,
http://purl.obolibrary.org/obo/VTO_0034154,Moringua,http://purl.obolibrary.org/obo/VTO_0034153,Moringuidae,,
http://purl.obolibrary.org/obo/VTO_0034160,Moringua microchir,http://purl.obolibrary.org/obo/VTO_0034154,Moringua,,
http://purl.obolibrary.org/obo/VTO_0034113,Chlopsidae,http://purl.obolibrary.org/obo/VTO_0034001,Anguilliformes,,
http://purl.obolibrary.org/obo/VTO_0034123,Robinsia,http://purl.obolibrary.org/obo/VTO_0034113,Chlopsidae,,
http://purl.obolibrary.org/obo/VTO_0034124,Robinsia catherinae,http://purl.obolibrary.org/obo/VTO_0034123,Robinsia,,
http://purl.obolibrary.org/obo/VTO_0034099,Strophidon,http://purl.obolibrary.org/obo/VTO_0034009,Muraenidae,,
http://purl.obolibrary.org/obo/VTO_0034100,Strophidon sathete,http://purl.obolibrary.org/obo/VTO_0034099,Strophidon,,
http://purl.obolibrary.org/obo/VTO_0034203,Synaphobranchidae,http://purl.obolibrary.org/obo/VTO_0034001,Anguilliformes,,
http://purl.obolibrary.org/obo/VTO_0034210,Synaphobranchus,http://purl.obolibrary.org/obo/VTO_0034203,Synaphobranchidae,,
http://purl.obolibrary.org/obo/VTO_0034211,Synaphobranchus kaupii,http://purl.obolibrary.org/obo/VTO_0034210,Synaphobranchus,,
http://purl.obolibrary.org/obo/VTO_0034319,Ophisurus,http://purl.obolibrary.org/obo/VTO_0034250,Ophichthidae,,
http://purl.obolibrary.org/obo/VTO_0034320,Ophisurus macrorhynchos,http://purl.obolibrary.org/obo/VTO_0034319,Ophisurus,,
http://purl.obolibrary.org/obo/VTO_0034183,Derichthyidae,http://purl.obolibrary.org/obo/VTO_0034001,Anguilliformes,,
http://purl.obolibrary.org/obo/VTO_0034184,Nessorhamphus,http://purl.obolibrary.org/obo/VTO_0034183,Derichthyidae,,
http://purl.obolibrary.org/obo/VTO_0034186,Nessorhamphus danae,http://purl.obolibrary.org/obo/VTO_0034184,Nessorhamphus,,
http://purl.obolibrary.org/obo/VTO_0034231,Muraenesox bagio,http://purl.obolibrary.org/obo/VTO_0034228,Muraenesox,,
http://purl.obolibrary.org/obo/VTO_0034241,Nemichthyidae,http://purl.obolibrary.org/obo/VTO_0034001,Anguilliformes,,
http://purl.obolibrary.org/obo/VTO_0034242,Nemichthys,http://purl.obolibrary.org/obo/VTO_0034241,Nemichthyidae,,
http://purl.obolibrary.org/obo/VTO_0034243,Nemichthys scolopaceus,http://purl.obolibrary.org/obo/VTO_0034242,Nemichthys,,
http://purl.obolibrary.org/obo/VTO_0034164,Nettastomatidae,http://purl.obolibrary.org/obo/VTO_0034001,Anguilliformes,,
http://purl.obolibrary.org/obo/VTO_0034180,Nettastoma,http://purl.obolibrary.org/obo/VTO_0034164,Nettastomatidae,,
http://purl.obolibrary.org/obo/VTO_0034182,Nettastoma parviceps,http://purl.obolibrary.org/obo/VTO_0034180,Nettastoma,,
http://purl.obolibrary.org/obo/VTO_0024160,Anthracothorax,http://purl.obolibrary.org/obo/VTO_0023820,Trochilidae,,
http://purl.obolibrary.org/obo/VTO_0024166,Anthracothorax nigricollis,http://purl.obolibrary.org/obo/VTO_0024160,Anthracothorax,,
http://purl.obolibrary.org/obo/VTO_0023769,Apus affinis,http://purl.obolibrary.org/obo/VTO_0023755,Apus,,
http://purl.obolibrary.org/obo/VTO_0032180,Chordeiles acutipennis,http://purl.obolibrary.org/obo/VTO_0032177,Chordeiles,,
http://purl.obolibrary.org/obo/VTO_0032559,Galbuliformes,http://purl.obolibrary.org/obo/VTO_0022388,Neognathae,,
http://purl.obolibrary.org/obo/VTO_0032560,Galbulidae,http://purl.obolibrary.org/obo/VTO_0032559,Galbuliformes,,
http://purl.obolibrary.org/obo/VTO_0032565,Galbula,http://purl.obolibrary.org/obo/VTO_0032560,Galbulidae,,
http://purl.obolibrary.org/obo/VTO_0032571,Galbula pastazae,http://purl.obolibrary.org/obo/VTO_0032565,Galbula,,
http://purl.obolibrary.org/obo/VTO_0034353,Conger triporiceps,http://purl.obolibrary.org/obo/VTO_0034350,Conger,,
http://purl.obolibrary.org/obo/VTO_0042863,Gillellus greyae,http://purl.obolibrary.org/obo/VTO_0042859,Gillellus,,
http://purl.obolibrary.org/obo/VTO_0056192,Plectrypops retrospinis,http://purl.obolibrary.org/obo/VTO_0056191,Plectrypops,,
http://purl.obolibrary.org/obo/VTO_0043066,Stathmonotus hemphillii,http://purl.obolibrary.org/obo/VTO_0043060,Stathmonotus,,
http://purl.obolibrary.org/obo/VTO_0031273,Larus glaucoides,http://purl.obolibrary.org/obo/VTO_0031245,Larus,,
http://purl.obolibrary.org/obo/VTO_0043886,Acyrtus,http://purl.obolibrary.org/obo/VTO_0043849,Gobiesocidae,,
http://purl.obolibrary.org/obo/VTO_0021892,Ceratophora aspera,http://purl.obolibrary.org/obo/VTO_0021887,Ceratophora,,
http://purl.obolibrary.org/obo/VTO_0021891,Ceratophora stoddartii,http://purl.obolibrary.org/obo/VTO_0021887,Ceratophora,,
http://purl.obolibrary.org/obo/VTO_0031591,Ortalis guttata,http://purl.obolibrary.org/obo/VTO_0031587,Ortalis,,
http://purl.obolibrary.org/obo/VTO_0022057,Chelosania,http://purl.obolibrary.org/obo/VTO_0022007,Amphibolurinae,,
http://purl.obolibrary.org/obo/VTO_0022058,Chelosania brunnea,http://purl.obolibrary.org/obo/VTO_0022057,Chelosania,,
http://purl.obolibrary.org/obo/VTO_0023065,Picoides pubescens,http://purl.obolibrary.org/obo/VTO_0023058,Picoides,,
http://purl.obolibrary.org/obo/VTO_0021803,Cophotis,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0053806,Bryx randalli,http://purl.obolibrary.org/obo/VTO_0053803,Bryx,,
http://purl.obolibrary.org/obo/VTO_0053829,Cosmocampus albirostris,http://purl.obolibrary.org/obo/VTO_0053827,Cosmocampus,,
http://purl.obolibrary.org/obo/VTO_0034084,Enchelycore nigricans,http://purl.obolibrary.org/obo/VTO_0034080,Enchelycore,,
http://purl.obolibrary.org/obo/VTO_0046450,Malacanthus plumieri,http://purl.obolibrary.org/obo/VTO_0046447,Malacanthus,,
http://purl.obolibrary.org/obo/VTO_0021805,Cophotis ceylanica,http://purl.obolibrary.org/obo/VTO_0021803,Cophotis,,
http://purl.obolibrary.org/obo/VTO_0022041,Diporiphora,http://purl.obolibrary.org/obo/VTO_0022007,Amphibolurinae,,
http://purl.obolibrary.org/obo/VTO_0022042,Diporiphora bilineata,http://purl.obolibrary.org/obo/VTO_0022041,Diporiphora,,
http://purl.obolibrary.org/obo/VTO_0032305,Tockus nasutus,http://purl.obolibrary.org/obo/VTO_0032304,Tockus,,
http://purl.obolibrary.org/obo/VTO_0021777,Hydrosaurus,http://purl.obolibrary.org/obo/VTO_0021776,Hydrosaurinae,,
http://purl.obolibrary.org/obo/VTO_0021781,Hydrosaurus sp. TNHC54902,http://purl.obolibrary.org/obo/VTO_0021777,Hydrosaurus,,
http://purl.obolibrary.org/obo/VTO_0022076,Hypsilurus dilophus,http://purl.obolibrary.org/obo/VTO_0022073,Hypsilurus,,
http://purl.obolibrary.org/obo/VTO_0021901,Japalura splendida,http://purl.obolibrary.org/obo/VTO_0021896,Japalura,,
http://purl.obolibrary.org/obo/VTO_0021899,Japalura tricarinata,http://purl.obolibrary.org/obo/VTO_0021896,Japalura,,
http://purl.obolibrary.org/obo/VTO_0021900,Japalura variegata,http://purl.obolibrary.org/obo/VTO_0021896,Japalura,,
http://purl.obolibrary.org/obo/VTO_0022001,Laudakia nupta,http://purl.obolibrary.org/obo/VTO_0021992,Laudakia,,
http://purl.obolibrary.org/obo/VTO_0022003,Laudakia stellio,http://purl.obolibrary.org/obo/VTO_0021992,Laudakia,,
http://purl.obolibrary.org/obo/VTO_0021997,Laudakia stoliczkana,http://purl.obolibrary.org/obo/VTO_0021992,Laudakia,,
http://purl.obolibrary.org/obo/VTO_0049428,Bodianus diplotaenia,http://purl.obolibrary.org/obo/VTO_0049414,Bodianus,,
http://purl.obolibrary.org/obo/VTO_0049430,Bodianus eclancheri,http://purl.obolibrary.org/obo/VTO_0049414,Bodianus,,
http://purl.obolibrary.org/obo/VTO_0049329,Coris auricularis,http://purl.obolibrary.org/obo/VTO_0049317,Coris,,
http://purl.obolibrary.org/obo/VTO_0049175,Decodon puellaris,http://purl.obolibrary.org/obo/VTO_0049173,Decodon,,
http://purl.obolibrary.org/obo/VTO_0022000,Laudakia tuberculata,http://purl.obolibrary.org/obo/VTO_0021992,Laudakia,,
http://purl.obolibrary.org/obo/VTO_0049410,Halichoeres adustus,http://purl.obolibrary.org/obo/VTO_0049351,Halichoeres,,
http://purl.obolibrary.org/obo/VTO_0049412,Halichoeres discolor,http://purl.obolibrary.org/obo/VTO_0049351,Halichoeres,,
http://purl.obolibrary.org/obo/VTO_0049409,Halichoeres salmofasciatus,http://purl.obolibrary.org/obo/VTO_0049351,Halichoeres,,
http://purl.obolibrary.org/obo/VTO_0049449,Iniistius pentadactylus,http://purl.obolibrary.org/obo/VTO_0049447,Iniistius,,
http://purl.obolibrary.org/obo/VTO_0074908,Xyrichtys pentadactylus,http://purl.obolibrary.org/obo/VTO_0049435,Xyrichtys,,
http://purl.obolibrary.org/obo/VTO_0049212,Pseudojuloides severnsi,http://purl.obolibrary.org/obo/VTO_0049209,Pseudojuloides,,
http://purl.obolibrary.org/obo/VTO_0049442,Xyrichtys mundiceps,http://purl.obolibrary.org/obo/VTO_0049435,Xyrichtys,,
http://purl.obolibrary.org/obo/VTO_0049438,Xyrichtys wellingtoni,http://purl.obolibrary.org/obo/VTO_0049435,Xyrichtys,,
http://purl.obolibrary.org/obo/VTO_0022085,Lophognathus longirostris,http://purl.obolibrary.org/obo/VTO_0022084,Lophognathus,,
http://purl.obolibrary.org/obo/VTO_0021836,Lyriocephalus,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0021837,Lyriocephalus scutatus,http://purl.obolibrary.org/obo/VTO_0021836,Lyriocephalus,,
http://purl.obolibrary.org/obo/VTO_0021826,Otocryptis,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0049756,Guavina guavina,http://purl.obolibrary.org/obo/VTO_0049754,Guavina,,
http://purl.obolibrary.org/obo/VTO_0045402,Liopropoma mowbrayi,http://purl.obolibrary.org/obo/VTO_0045395,Liopropoma,,
http://purl.obolibrary.org/obo/VTO_0046151,Opistognathus maxillosus,http://purl.obolibrary.org/obo/VTO_0046149,Opistognathus,,
http://purl.obolibrary.org/obo/VTO_0046165,Pempheris schomburgkii,http://purl.obolibrary.org/obo/VTO_0046161,Pempheris,,
http://purl.obolibrary.org/obo/VTO_0049626,Ptereleotris helenae,http://purl.obolibrary.org/obo/VTO_0049619,Ptereleotris,,
http://purl.obolibrary.org/obo/VTO_0021827,Otocryptis wiegmanni,http://purl.obolibrary.org/obo/VTO_0021826,Otocryptis,,
http://purl.obolibrary.org/obo/VTO_0053515,Scorpaenodes caribbaeus,http://purl.obolibrary.org/obo/VTO_0053511,Scorpaenodes,,
http://purl.obolibrary.org/obo/VTO_0045423,Serranus flaviventris,http://purl.obolibrary.org/obo/VTO_0045416,Serranus,,
http://purl.obolibrary.org/obo/VTO_0043867,Tomicodon lavettsmithi,http://purl.obolibrary.org/obo/VTO_0043863,Tomicodon,,
http://purl.obolibrary.org/obo/VTO_0035443,Dianema,http://purl.obolibrary.org/obo/VTO_0035199,Callichthyidae,,
http://purl.obolibrary.org/obo/VTO_0034280,Aprognathodon,http://purl.obolibrary.org/obo/VTO_0034250,Ophichthidae,,
http://purl.obolibrary.org/obo/VTO_0034281,Aprognathodon platyventris,http://purl.obolibrary.org/obo/VTO_0034280,Aprognathodon,,
http://purl.obolibrary.org/obo/VTO_0053753,Penetopteryx,http://purl.obolibrary.org/obo/VTO_0053690,Syngnathidae,,
http://purl.obolibrary.org/obo/VTO_0053754,Penetopteryx nanus,http://purl.obolibrary.org/obo/VTO_0053753,Penetopteryx,,
http://purl.obolibrary.org/obo/VTO_0049901,Varicus,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0078260,Chriolepis imswe,http://purl.obolibrary.org/obo/VTO_0050030,Chriolepis,,
http://purl.obolibrary.org/obo/VTO_0068659,Vladichthys gloverensis,http://purl.obolibrary.org/obo/VTO_0068658,Vladichthys,,
http://purl.obolibrary.org/obo/VTO_0000005,Chordata sp. BOLD:AAB6052,http://purl.obolibrary.org/obo/VTO_0000002,unclassified Chordata,,
http://purl.obolibrary.org/obo/VTO_0021930,Phrynocephalus interscapularis,http://purl.obolibrary.org/obo/VTO_0021924,Phrynocephalus,,
http://purl.obolibrary.org/obo/VTO_0057120,Ogilbichthys,http://purl.obolibrary.org/obo/VTO_0057118,Bythitidae,,
http://purl.obolibrary.org/obo/VTO_0021820,Pseudocalotes,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0055797,Bothus maculiferus,http://purl.obolibrary.org/obo/VTO_0055786,Bothus,,
http://purl.obolibrary.org/obo/VTO_0042869,Dactyloscopus tridigitatus,http://purl.obolibrary.org/obo/VTO_0042865,Dactyloscopus,,
http://purl.obolibrary.org/obo/VTO_0034036,Gymnothorax funebris,http://purl.obolibrary.org/obo/VTO_0034025,Gymnothorax,,
http://purl.obolibrary.org/obo/VTO_0057023,Porichthys pauciradiatus,http://purl.obolibrary.org/obo/VTO_0057018,Porichthys,,
http://purl.obolibrary.org/obo/VTO_0055946,Symphurus arawak,http://purl.obolibrary.org/obo/VTO_0055939,Symphurus,,
http://purl.obolibrary.org/obo/VTO_0057153,Calamopteryx,http://purl.obolibrary.org/obo/VTO_0057118,Bythitidae,,
http://purl.obolibrary.org/obo/VTO_0057154,Calamopteryx goslinei,http://purl.obolibrary.org/obo/VTO_0057153,Calamopteryx,,
http://purl.obolibrary.org/obo/VTO_0034097,Monopenchelys,http://purl.obolibrary.org/obo/VTO_0034009,Muraenidae,,
http://purl.obolibrary.org/obo/VTO_0034098,Monopenchelys acuta,http://purl.obolibrary.org/obo/VTO_0034097,Monopenchelys,,
http://purl.obolibrary.org/obo/VTO_0057073,Otophidium,http://purl.obolibrary.org/obo/VTO_0057057,Ophidiidae,,
http://purl.obolibrary.org/obo/VTO_0021822,Pseudocalotes brevipes,http://purl.obolibrary.org/obo/VTO_0021820,Pseudocalotes,,
http://purl.obolibrary.org/obo/VTO_0057074,Otophidium dormitator,http://purl.obolibrary.org/obo/VTO_0057073,Otophidium,,
http://purl.obolibrary.org/obo/VTO_0042244,Rhinesomus,http://purl.obolibrary.org/obo/VTO_0042243,Ostraciidae,,
http://purl.obolibrary.org/obo/VTO_0042245,Rhinesomus triqueter,http://purl.obolibrary.org/obo/VTO_0042244,Rhinesomus,,
http://purl.obolibrary.org/obo/VTO_0021821,Pseudocalotes flavigula,http://purl.obolibrary.org/obo/VTO_0021820,Pseudocalotes,,
http://purl.obolibrary.org/obo/VTO_0022005,Pseudotrapelus,http://purl.obolibrary.org/obo/VTO_0021903,Agaminae,,
http://purl.obolibrary.org/obo/VTO_0022006,Pseudotrapelus sinaitus,http://purl.obolibrary.org/obo/VTO_0022005,Pseudotrapelus,,
http://purl.obolibrary.org/obo/VTO_0002653,Leiopelma archeyi,http://purl.obolibrary.org/obo/VTO_0002649,Leiopelma,,
http://purl.obolibrary.org/obo/VTO_0002652,Leiopelma pakeka,http://purl.obolibrary.org/obo/VTO_0002649,Leiopelma,,
http://purl.obolibrary.org/obo/VTO_0021800,Salea,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0021801,Salea horsfieldii,http://purl.obolibrary.org/obo/VTO_0021800,Salea,,
http://purl.obolibrary.org/obo/VTO_0021798,Sitana,http://purl.obolibrary.org/obo/VTO_0021797,Draconinae,,
http://purl.obolibrary.org/obo/VTO_0021799,Sitana ponticeriana,http://purl.obolibrary.org/obo/VTO_0021798,Sitana,,
http://purl.obolibrary.org/obo/VTO_0021920,Trapelus persicus,http://purl.obolibrary.org/obo/VTO_0021913,Trapelus,,
http://purl.obolibrary.org/obo/VTO_0021918,Trapelus ruderatus,http://purl.obolibrary.org/obo/VTO_0021913,Trapelus,,
